date,open,high,low,close,adjusted_close,volume,ticker,Ticker
2024-12-12,82.548,82.814,82.524,82.636,79.9719,5602,IS3K.XETRA,IS3K.XETRA
2024-12-13,82.814,82.83,82.338,82.412,79.7551,1603,IS3K.XETRA,IS3K.XETRA
2024-12-16,82.196,82.514,82.178,82.362,79.7067,3832,IS3K.XETRA,IS3K.XETRA
2024-12-17,82.494,82.542,82.248,82.342,79.6874,458,IS3K.XETRA,IS3K.XETRA
2024-12-18,82.36,82.59,82.348,82.492,79.8325,2441,IS3K.XETRA,IS3K.XETRA
2024-12-19,82.59,82.812,82.486,82.686,80.0203,2486,IS3K.XETRA,IS3K.XETRA
2024-12-20,82.668,82.838,82.356,82.748,80.0803,969,IS3K.XETRA,IS3K.XETRA
2024-12-23,82.932,82.976,82.692,82.728,80.0609,5468,IS3K.XETRA,IS3K.XETRA
2024-12-27,82.76,82.988,82.666,82.812,80.1422,8394,IS3K.XETRA,IS3K.XETRA
2024-12-30,82.542,82.864,82.426,82.518,79.8577,27400,IS3K.XETRA,IS3K.XETRA
2025-01-02,83.53,84.26,83.284,84.258,81.5416,23991,IS3K.XETRA,IS3K.XETRA
2025-01-03,84.206,84.206,84.004,84.054,81.3442,466,IS3K.XETRA,IS3K.XETRA
2025-01-06,83.66,83.934,83.192,83.486,80.7945,3193,IS3K.XETRA,IS3K.XETRA
2025-01-07,83.358,83.534,83.108,83.41,80.7209,3599,IS3K.XETRA,IS3K.XETRA
2025-01-08,83.636,84.028,83.636,83.926,81.2203,6834,IS3K.XETRA,IS3K.XETRA
2025-01-09,84.17,84.17,83.94,84.094,81.3829,7075,IS3K.XETRA,IS3K.XETRA
2025-01-10,84.148,84.412,83.92,84.412,81.6906,3617,IS3K.XETRA,IS3K.XETRA
2025-01-13,84.53,84.59,84.214,84.462,81.739,1665,IS3K.XETRA,IS3K.XETRA
2025-01-14,84.226,84.298,83.92,83.94,81.2338,4692,IS3K.XETRA,IS3K.XETRA
2025-01-15,83.986,84.426,83.82,84.426,81.7042,3723,IS3K.XETRA,IS3K.XETRA
2025-01-16,84.498,84.692,84.43,84.43,81.708,13545,IS3K.XETRA,IS3K.XETRA
2025-01-17,84.612,84.83,84.374,84.566,81.8397,2744,IS3K.XETRA,IS3K.XETRA
2025-01-20,84.818,84.818,83.684,83.854,81.1506,1904,IS3K.XETRA,IS3K.XETRA
2025-01-21,84.008,84.322,83.83,83.83,81.1274,1738,IS3K.XETRA,IS3K.XETRA
2025-01-22,83.84,83.918,83.518,83.764,81.0635,1665,IS3K.XETRA,IS3K.XETRA
2025-01-23,84.076,84.076,83.672,83.81,81.108,2388,IS3K.XETRA,IS3K.XETRA
2025-01-24,83.642,83.642,83.058,83.098,80.419,6109,IS3K.XETRA,IS3K.XETRA
2025-01-27,83.368,83.368,82.758,83.242,80.5583,18963,IS3K.XETRA,IS3K.XETRA
2025-01-28,83.86,83.908,83.728,83.804,81.1022,1546,IS3K.XETRA,IS3K.XETRA
2025-01-29,83.88,84.118,83.88,83.96,81.2532,213,IS3K.XETRA,IS3K.XETRA
2025-01-30,84.066,84.29,83.832,83.988,81.2803,5945,IS3K.XETRA,IS3K.XETRA
2025-01-31,84.394,84.512,84.244,84.244,81.528,339,IS3K.XETRA,IS3K.XETRA
2025-02-03,85.434,85.434,84.4,84.7,81.9693,24171,IS3K.XETRA,IS3K.XETRA
2025-02-04,84.52,84.58,84.21,84.274,81.5571,8144,IS3K.XETRA,IS3K.XETRA
2025-02-05,84.23,84.294,84.042,84.294,81.5764,15501,IS3K.XETRA,IS3K.XETRA
2025-02-06,84.52,84.758,84.52,84.554,81.828,1928,IS3K.XETRA,IS3K.XETRA
2025-02-07,84.51,84.676,84.3,84.622,81.8939,1934,IS3K.XETRA,IS3K.XETRA
2025-02-10,84.956,84.956,84.62,84.912,82.1745,799,IS3K.XETRA,IS3K.XETRA
2025-02-11,84.92,84.964,84.596,84.596,81.8687,565,IS3K.XETRA,IS3K.XETRA
2025-02-12,84.342,84.394,84.2,84.286,81.5687,530,IS3K.XETRA,IS3K.XETRA
2025-02-13,83.994,84.3,83.88,83.896,81.1913,4061,IS3K.XETRA,IS3K.XETRA
2025-02-14,83.776,83.802,83.582,83.604,80.9087,1608,IS3K.XETRA,IS3K.XETRA
2025-02-17,83.936,83.936,83.684,83.796,81.0945,978,IS3K.XETRA,IS3K.XETRA
2025-02-18,83.8,83.988,83.8,83.892,81.1874,1190,IS3K.XETRA,IS3K.XETRA
2025-02-19,83.918,84.238,83.918,84.238,81.5222,2505,IS3K.XETRA,IS3K.XETRA
2025-02-20,84.272,84.272,83.8,83.868,81.1642,886,IS3K.XETRA,IS3K.XETRA
2025-02-21,83.734,84.018,83.734,84.018,81.3093,4552,IS3K.XETRA,IS3K.XETRA
2025-02-24,83.91,83.916,83.716,83.81,81.108,4798,IS3K.XETRA,IS3K.XETRA
2025-02-25,83.914,83.914,83.578,83.684,80.9861,2200,IS3K.XETRA,IS3K.XETRA
2025-02-26,83.966,83.986,83.684,83.792,81.0906,4091,IS3K.XETRA,IS3K.XETRA
2025-02-27,84.122,84.634,84.022,84.634,81.9055,1931,IS3K.XETRA,IS3K.XETRA
2025-02-28,84.72,84.72,84.504,84.64,81.9113,1460,IS3K.XETRA,IS3K.XETRA
2025-03-03,84.856,84.856,83.824,83.9,81.1951,12738,IS3K.XETRA,IS3K.XETRA
2025-03-04,83.964,83.964,83.404,83.454,80.7635,3234,IS3K.XETRA,IS3K.XETRA
2025-03-05,82.47,82.492,81.572,81.83,79.1919,4453,IS3K.XETRA,IS3K.XETRA
2025-03-06,81.494,81.512,81.028,81.262,78.6422,4581,IS3K.XETRA,IS3K.XETRA
2025-03-07,81.372,81.372,80.916,81.074,78.4602,2528,IS3K.XETRA,IS3K.XETRA
2025-03-10,81.168,81.246,80.972,81.13,78.5144,249,IS3K.XETRA,IS3K.XETRA
2025-03-11,80.852,80.852,80.24,80.304,77.7151,5419,IS3K.XETRA,IS3K.XETRA
2025-03-12,80.376,80.486,80.15,80.35,77.7596,21843,IS3K.XETRA,IS3K.XETRA
2025-03-13,80.622,80.76,80.43,80.43,77.837,1743,IS3K.XETRA,IS3K.XETRA
2025-03-14,80.66,80.66,80.178,80.536,77.9396,5477,IS3K.XETRA,IS3K.XETRA
2025-03-17,80.692,80.692,80.278,80.322,77.7325,925,IS3K.XETRA,IS3K.XETRA
2025-03-18,80.26,80.484,80.192,80.254,77.6667,5974,IS3K.XETRA,IS3K.XETRA
2025-03-19,80.252,80.78,80.252,80.742,78.1389,15223,IS3K.XETRA,IS3K.XETRA
2025-03-20,81.162,81.496,81.114,81.174,78.557,918,IS3K.XETRA,IS3K.XETRA
2025-03-21,81.152,81.378,81.046,81.276,78.6557,1028,IS3K.XETRA,IS3K.XETRA
2025-03-24,81.054,81.672,81.054,81.608,78.977,861,IS3K.XETRA,IS3K.XETRA
2025-03-25,81.738,81.738,81.368,81.524,78.8957,1956,IS3K.XETRA,IS3K.XETRA
2025-03-26,81.616,81.792,81.454,81.454,78.828,2081,IS3K.XETRA,IS3K.XETRA
2025-03-27,81.546,81.586,81.282,81.282,78.6615,1078,IS3K.XETRA,IS3K.XETRA
2025-03-28,81.326,81.492,80.85,80.924,78.3151,1765,IS3K.XETRA,IS3K.XETRA
2025-03-31,80.636,81.168,80.636,81.126,78.5106,1664,IS3K.XETRA,IS3K.XETRA
2025-04-01,81.296,81.374,81.034,81.256,78.6364,2430,IS3K.XETRA,IS3K.XETRA
2025-04-02,81.358,81.382,80.914,80.962,78.3519,822,IS3K.XETRA,IS3K.XETRA
2025-04-03,79.794,79.848,78.352,78.85,76.3079,2101,IS3K.XETRA,IS3K.XETRA
2025-04-04,78.79,79.176,77.36,78.266,75.7428,15164,IS3K.XETRA,IS3K.XETRA
2025-04-07,76.028,78.688,76.02,78.594,76.0602,18360,IS3K.XETRA,IS3K.XETRA
2025-04-08,77.856,78.852,77.856,78.68,76.1434,3516,IS3K.XETRA,IS3K.XETRA
2025-04-09,76.358,76.78,75.94,76.38,73.9176,7544,IS3K.XETRA,IS3K.XETRA
2025-04-10,79.114,79.198,76.48,76.48,74.0143,2586,IS3K.XETRA,IS3K.XETRA
2025-04-11,75.918,75.918,74.784,75.362,72.9324,2466,IS3K.XETRA,IS3K.XETRA
2025-04-14,74.678,76.012,74.678,76.012,73.5614,1619,IS3K.XETRA,IS3K.XETRA
2025-04-15,76.554,76.75,76.308,76.602,74.1324,366,IS3K.XETRA,IS3K.XETRA
2025-04-16,76.426,76.426,76.022,76.296,73.8363,1022,IS3K.XETRA,IS3K.XETRA
2025-04-17,76.75,76.75,76.282,76.396,73.9331,979,IS3K.XETRA,IS3K.XETRA
2025-04-22,76.18,76.18,75.538,75.78,73.3369,3101,IS3K.XETRA,IS3K.XETRA
2025-04-23,76.47,77.498,76.468,76.936,74.4556,3995,IS3K.XETRA,IS3K.XETRA
2025-04-24,77.21,77.21,76.602,77.088,74.6027,3949,IS3K.XETRA,IS3K.XETRA
2025-04-25,77.41,77.458,77.25,77.26,74.7692,13961,IS3K.XETRA,IS3K.XETRA
2025-04-28,77.3,77.562,77.256,77.256,74.7653,979,IS3K.XETRA,IS3K.XETRA
2025-04-29,77.32,77.396,77.172,77.2,74.7111,5625,IS3K.XETRA,IS3K.XETRA
2025-04-30,77.462,77.602,77.212,77.602,75.1002,2693,IS3K.XETRA,IS3K.XETRA
2025-05-02,78.07,78.07,77.57,77.704,75.1989,5546,IS3K.XETRA,IS3K.XETRA
2025-05-05,78.048,78.048,77.534,77.96,75.4466,7310,IS3K.XETRA,IS3K.XETRA
2025-05-06,77.756,77.844,77.628,77.746,75.2395,2091,IS3K.XETRA,IS3K.XETRA
2025-05-07,77.818,77.818,77.568,77.73,75.224,2482,IS3K.XETRA,IS3K.XETRA
2025-05-08,78.31,78.31,78.104,78.296,75.7718,1821,IS3K.XETRA,IS3K.XETRA
2025-05-09,78.432,78.504,78.198,78.386,75.8589,269,IS3K.XETRA,IS3K.XETRA
2025-05-12,78.924,80.042,78.924,79.88,77.3047,11039,IS3K.XETRA,IS3K.XETRA
2025-05-13,79.794,79.886,79.372,79.426,76.8654,748,IS3K.XETRA,IS3K.XETRA
2025-05-14,79.374,79.374,78.994,79.03,76.4821,2648,IS3K.XETRA,IS3K.XETRA
2025-05-15,79.146,79.31,78.904,79.31,76.7531,15876,IS3K.XETRA,IS3K.XETRA
2025-05-16,79.214,79.754,79.214,79.726,77.1557,2653,IS3K.XETRA,IS3K.XETRA
2025-05-19,78.8,79.006,78.552,78.838,76.2963,2795,IS3K.XETRA,IS3K.XETRA
2025-05-20,79.158,79.158,78.8,78.872,76.3292,1079,IS3K.XETRA,IS3K.XETRA
2025-05-21,77.9,78.264,77.9,78.174,75.6537,1233,IS3K.XETRA,IS3K.XETRA
2025-05-22,78.026,78.492,78.026,78.178,75.6576,854,IS3K.XETRA,IS3K.XETRA
2025-05-23,78.166,78.17,77.864,77.894,75.3828,973,IS3K.XETRA,IS3K.XETRA
2025-05-26,77.888,78.028,77.778,77.91,75.3982,424,IS3K.XETRA,IS3K.XETRA
2025-05-27,78.118,78.376,78.118,78.352,75.826,980,IS3K.XETRA,IS3K.XETRA
2025-05-28,78.272,78.616,78.272,78.6,76.066,2139,IS3K.XETRA,IS3K.XETRA
2025-05-29,79.006,79.138,78.232,78.232,75.7099,2652,IS3K.XETRA,IS3K.XETRA
2025-05-30,78.664,78.664,78.072,78.258,75.735,2121,IS3K.XETRA,IS3K.XETRA
2025-06-02,78.108,78.108,77.558,77.702,75.197,1529,IS3K.XETRA,IS3K.XETRA
2025-06-03,77.742,78.198,77.742,78.15,75.6305,811,IS3K.XETRA,IS3K.XETRA
2025-06-04,78.182,78.312,77.868,77.914,75.4021,665,IS3K.XETRA,IS3K.XETRA
2025-06-05,78.142,78.142,77.55,77.79,75.2821,758,IS3K.XETRA,IS3K.XETRA
2025-06-06,77.754,78.16,77.754,78.044,75.5279,1281,IS3K.XETRA,IS3K.XETRA
2025-06-09,78.03,78.078,77.866,77.866,75.3557,1203,IS3K.XETRA,IS3K.XETRA
2025-06-10,78.308,78.308,77.81,77.872,75.3615,1184,IS3K.XETRA,IS3K.XETRA
2025-06-11,77.716,78.06,77.574,77.582,75.0808,2267,IS3K.XETRA,IS3K.XETRA
2025-06-12,74.774,74.9,74.294,74.622,74.622,2471,IS3K.XETRA,IS3K.XETRA
2025-06-13,74.694,75.01,74.564,74.564,74.564,2626,IS3K.XETRA,IS3K.XETRA
2025-06-16,74.728,74.728,74.444,74.664,74.664,4000,IS3K.XETRA,IS3K.XETRA
2025-06-17,74.962,75.132,74.8,75.06,75.06,2673,IS3K.XETRA,IS3K.XETRA
2025-06-18,74.91,75.318,74.91,75.034,75.034,2204,IS3K.XETRA,IS3K.XETRA
2025-06-19,75.522,75.526,75.368,75.368,75.368,707,IS3K.XETRA,IS3K.XETRA
2025-06-20,75.606,75.606,74.998,75.224,75.224,96,IS3K.XETRA,IS3K.XETRA
2025-06-23,75.506,75.672,75.176,75.176,75.176,1605,IS3K.XETRA,IS3K.XETRA
2025-06-24,75.084,75.084,74.862,74.862,74.862,1513,IS3K.XETRA,IS3K.XETRA
2025-06-25,74.778,75.172,74.778,74.83,74.83,2519,IS3K.XETRA,IS3K.XETRA
2025-06-26,74.7,74.7,74.346,74.462,74.462,1098,IS3K.XETRA,IS3K.XETRA
2025-06-27,74.676,74.676,74.316,74.46,74.46,2563,IS3K.XETRA,IS3K.XETRA
2025-06-30,74.234,74.564,74.234,74.364,74.364,4760,IS3K.XETRA,IS3K.XETRA
2025-07-01,74.6,74.6,73.964,74.202,74.202,17544,IS3K.XETRA,IS3K.XETRA
2025-07-02,74.028,74.38,74.028,74.18,74.18,2702,IS3K.XETRA,IS3K.XETRA
2025-07-03,74.168,74.45,74.168,74.436,74.436,1960,IS3K.XETRA,IS3K.XETRA
2025-07-04,74.536,74.536,74.266,74.292,74.292,2539,IS3K.XETRA,IS3K.XETRA
2025-07-07,74.634,74.634,74.46,74.46,74.46,720,IS3K.XETRA,IS3K.XETRA
2025-07-08,74.384,74.74,74.384,74.578,74.578,1076,IS3K.XETRA,IS3K.XETRA
2025-07-09,74.322,74.626,74.322,74.616,74.616,179,IS3K.XETRA,IS3K.XETRA
2025-07-10,74.536,74.882,74.448,74.836,74.836,616,IS3K.XETRA,IS3K.XETRA
2025-07-11,74.868,74.868,74.582,74.582,74.582,1731,IS3K.XETRA,IS3K.XETRA
2025-07-14,74.542,74.746,74.542,74.69,74.69,2688,IS3K.XETRA,IS3K.XETRA
2025-07-15,74.864,75.194,74.846,75.194,75.194,2590,IS3K.XETRA,IS3K.XETRA
2025-07-16,75.058,75.388,74.45,74.45,74.45,1679,IS3K.XETRA,IS3K.XETRA
2025-07-17,75.45,75.464,75.214,75.284,75.284,4075,IS3K.XETRA,IS3K.XETRA
2025-07-18,75.282,75.282,74.972,75.008,75.008,116,IS3K.XETRA,IS3K.XETRA
2025-07-21,75.132,75.206,74.752,74.752,74.752,818,IS3K.XETRA,IS3K.XETRA
2025-07-22,74.746,74.896,74.6,74.6,74.6,4785,IS3K.XETRA,IS3K.XETRA
2025-07-23,74.852,74.852,74.614,74.736,74.736,2703,IS3K.XETRA,IS3K.XETRA
2025-07-24,74.514,74.694,74.396,74.474,74.474,2377,IS3K.XETRA,IS3K.XETRA
2025-07-25,74.642,74.904,74.634,74.734,74.734,608,IS3K.XETRA,IS3K.XETRA
2025-07-28,75.198,75.48,74.854,75.48,75.48,6390,IS3K.XETRA,IS3K.XETRA
2025-07-29,76.034,76.204,75.812,76.046,76.046,548,IS3K.XETRA,IS3K.XETRA
2025-07-30,75.712,76.622,75.712,76.308,76.308,2617,IS3K.XETRA,IS3K.XETRA
2025-07-31,76.624,76.844,76.596,76.636,76.636,290,IS3K.XETRA,IS3K.XETRA
2025-08-01,76.644,76.826,75.836,75.836,75.836,3669,IS3K.XETRA,IS3K.XETRA
2025-08-04,75.604,75.86,75.604,75.85,75.85,472,IS3K.XETRA,IS3K.XETRA
2025-08-05,76.29,76.29,75.71,75.71,75.71,1059,IS3K.XETRA,IS3K.XETRA
2025-08-06,75.534,75.9,75.45,75.45,75.45,2533,IS3K.XETRA,IS3K.XETRA
2025-08-07,75.46,75.49,75.26,75.458,75.458,623,IS3K.XETRA,IS3K.XETRA
2025-08-08,75.386,75.462,75.242,75.268,75.268,294,IS3K.XETRA,IS3K.XETRA
2025-08-11,75.044,75.8,75.044,75.702,75.702,1186,IS3K.XETRA,IS3K.XETRA
2025-08-12,75.668,75.706,75.264,75.264,75.264,2205,IS3K.XETRA,IS3K.XETRA
2025-08-13,75.046,75.234,75.046,75.204,75.204,2903,IS3K.XETRA,IS3K.XETRA
2025-08-14,75.446,75.638,75.334,75.568,75.568,1678,IS3K.XETRA,IS3K.XETRA
2025-08-15,75.73,75.73,75.152,75.152,75.152,898,IS3K.XETRA,IS3K.XETRA
2025-08-18,75.628,75.628,75.276,75.486,75.486,2463,IS3K.XETRA,IS3K.XETRA
2025-08-19,75.434,75.504,75.318,75.47,75.47,459,IS3K.XETRA,IS3K.XETRA
2025-08-20,75.916,75.916,75.412,75.498,75.498,1095,IS3K.XETRA,IS3K.XETRA
2025-08-21,75.76,75.76,75.426,75.706,75.706,593,IS3K.XETRA,IS3K.XETRA
2025-08-22,75.548,75.882,75.388,75.388,75.388,1173,IS3K.XETRA,IS3K.XETRA
2025-08-25,75.608,75.66,75.454,75.66,75.66,2647,IS3K.XETRA,IS3K.XETRA
2025-08-26,75.944,76.244,75.858,76.05,76.05,26985,IS3K.XETRA,IS3K.XETRA
2025-08-27,76.146,76.792,76.146,76.61,76.61,4606,IS3K.XETRA,IS3K.XETRA
2025-08-28,76.38,76.446,76.138,76.252,76.252,1123,IS3K.XETRA,IS3K.XETRA
2025-08-29,76.252,76.26,75.924,75.964,75.964,2019,IS3K.XETRA,IS3K.XETRA
2025-09-01,76.036,76.036,75.764,75.912,75.912,463,IS3K.XETRA,IS3K.XETRA
2025-09-02,76.196,76.224,75.908,76.048,76.048,2297,IS3K.XETRA,IS3K.XETRA
2025-09-03,76.008,76.32,76.004,76.084,76.084,1408,IS3K.XETRA,IS3K.XETRA
2025-09-04,76.318,76.524,76.318,76.48,76.48,513,IS3K.XETRA,IS3K.XETRA
2025-09-05,76.862,76.862,75.996,75.996,75.996,3078,IS3K.XETRA,IS3K.XETRA
2025-09-08,76.494,76.494,76.09,76.09,76.09,1788,IS3K.XETRA,IS3K.XETRA
2025-09-09,75.978,76.2,75.97,76.132,76.132,431,IS3K.XETRA,IS3K.XETRA
2025-09-10,76.24,76.414,76.17,76.216,76.216,1975,IS3K.XETRA,IS3K.XETRA
2025-09-11,76.492,76.53,76.236,76.282,76.282,2442,IS3K.XETRA,IS3K.XETRA
2024-09-12,62.7,62.72,62.23,62.45,62.45,29272,IS3Q.XETRA,IS3Q.XETRA
2024-09-13,62.7,62.94,62.6,62.94,62.94,19420,IS3Q.XETRA,IS3Q.XETRA
2024-09-16,62.74,62.82,62.5,62.6,62.6,32143,IS3Q.XETRA,IS3Q.XETRA
2024-09-17,62.88,63.09,62.81,63.02,63.02,18139,IS3Q.XETRA,IS3Q.XETRA
2024-09-18,62.9,62.9,62.61,62.65,62.65,14380,IS3Q.XETRA,IS3Q.XETRA
2024-09-19,63.17,63.57,63.07,63.42,63.42,57691,IS3Q.XETRA,IS3Q.XETRA
2024-09-20,63.26,63.33,62.88,62.96,62.96,28045,IS3Q.XETRA,IS3Q.XETRA
2024-09-23,63.01,63.38,63.0,63.32,63.32,46673,IS3Q.XETRA,IS3Q.XETRA
2024-09-24,63.56,63.61,63.09,63.34,63.34,33086,IS3Q.XETRA,IS3Q.XETRA
2024-09-25,63.03,63.41,63.03,63.39,63.39,15279,IS3Q.XETRA,IS3Q.XETRA
2024-09-26,63.87,64.11,63.52,63.52,63.52,72066,IS3Q.XETRA,IS3Q.XETRA
2024-09-27,63.81,63.85,63.59,63.8,63.8,26837,IS3Q.XETRA,IS3Q.XETRA
2024-09-30,63.55,63.68,63.19,63.54,63.54,79977,IS3Q.XETRA,IS3Q.XETRA
2024-10-01,63.86,64.15,63.52,63.75,63.75,51428,IS3Q.XETRA,IS3Q.XETRA
2024-10-02,63.76,64.03,63.5,64.02,64.02,37685,IS3Q.XETRA,IS3Q.XETRA
2024-10-03,63.94,64.02,63.65,63.98,63.98,26297,IS3Q.XETRA,IS3Q.XETRA
2024-10-04,63.93,64.61,63.86,64.2,64.2,39758,IS3Q.XETRA,IS3Q.XETRA
2024-10-07,64.46,64.47,64.21,64.37,64.37,42266,IS3Q.XETRA,IS3Q.XETRA
2024-10-08,63.84,64.46,63.81,64.46,64.46,41713,IS3Q.XETRA,IS3Q.XETRA
2024-10-09,64.4,64.88,64.38,64.88,64.88,23444,IS3Q.XETRA,IS3Q.XETRA
2024-10-10,65.0,65.09,64.78,65.0,65.0,39537,IS3Q.XETRA,IS3Q.XETRA
2024-10-11,64.96,65.37,64.79,65.29,65.29,48156,IS3Q.XETRA,IS3Q.XETRA
2024-10-14,65.44,66.02,65.37,65.95,65.95,37793,IS3Q.XETRA,IS3Q.XETRA
2024-10-15,66.3,66.33,65.59,65.61,65.61,45633,IS3Q.XETRA,IS3Q.XETRA
2024-10-16,65.41,65.5,65.2,65.49,65.49,43688,IS3Q.XETRA,IS3Q.XETRA
2024-10-17,65.81,66.37,65.75,66.04,66.04,20195,IS3Q.XETRA,IS3Q.XETRA
2024-10-18,65.9,66.06,65.84,65.93,65.93,27289,IS3Q.XETRA,IS3Q.XETRA
2024-10-21,66.02,66.08,65.73,65.76,65.76,63543,IS3Q.XETRA,IS3Q.XETRA
2024-10-22,65.84,65.85,65.53,65.73,65.73,29734,IS3Q.XETRA,IS3Q.XETRA
2024-10-23,65.89,65.97,65.45,65.52,65.52,36895,IS3Q.XETRA,IS3Q.XETRA
2024-10-24,65.63,65.77,65.31,65.32,65.32,39611,IS3Q.XETRA,IS3Q.XETRA
2024-10-25,65.28,65.64,65.24,65.48,65.48,19382,IS3Q.XETRA,IS3Q.XETRA
2024-10-28,65.65,65.67,65.36,65.4,65.4,31937,IS3Q.XETRA,IS3Q.XETRA
2024-10-29,65.54,65.57,65.3,65.49,65.49,38221,IS3Q.XETRA,IS3Q.XETRA
2024-10-30,65.5,65.54,64.8,65.04,65.04,46531,IS3Q.XETRA,IS3Q.XETRA
2024-10-31,64.33,64.44,63.84,63.94,63.94,37568,IS3Q.XETRA,IS3Q.XETRA
2024-11-01,63.75,64.3,63.73,64.29,64.29,33338,IS3Q.XETRA,IS3Q.XETRA
2024-11-04,63.95,63.98,63.6,63.78,63.78,29335,IS3Q.XETRA,IS3Q.XETRA
2024-11-05,63.84,64.05,63.6,64.0,64.0,29623,IS3Q.XETRA,IS3Q.XETRA
2024-11-06,66.12,66.44,65.43,65.73,65.73,39306,IS3Q.XETRA,IS3Q.XETRA
2024-11-07,65.94,66.15,65.84,66.11,66.11,29775,IS3Q.XETRA,IS3Q.XETRA
2024-11-08,66.49,66.65,66.04,66.65,66.65,29175,IS3Q.XETRA,IS3Q.XETRA
2024-11-11,66.98,67.29,66.98,67.14,67.14,65606,IS3Q.XETRA,IS3Q.XETRA
2024-11-12,67.01,67.27,66.98,67.09,67.09,31870,IS3Q.XETRA,IS3Q.XETRA
2024-11-13,66.94,67.23,66.65,67.23,67.23,38330,IS3Q.XETRA,IS3Q.XETRA
2024-11-14,67.24,67.61,67.1,67.25,67.25,31332,IS3Q.XETRA,IS3Q.XETRA
2024-11-15,66.71,66.72,66.2,66.2,66.2,30782,IS3Q.XETRA,IS3Q.XETRA
2024-11-18,66.1,66.18,65.75,66.18,66.18,19343,IS3Q.XETRA,IS3Q.XETRA
2024-11-19,66.19,66.2,65.44,66.04,66.04,32709,IS3Q.XETRA,IS3Q.XETRA
2024-11-20,66.37,66.49,66.0,66.16,66.16,31077,IS3Q.XETRA,IS3Q.XETRA
2024-11-21,66.47,67.07,66.24,67.05,67.05,30237,IS3Q.XETRA,IS3Q.XETRA
2024-11-22,67.26,68.12,67.24,67.92,67.92,29178,IS3Q.XETRA,IS3Q.XETRA
2024-11-25,68.03,68.08,67.64,67.78,67.78,27891,IS3Q.XETRA,IS3Q.XETRA
2024-11-26,67.79,68.07,67.57,68.02,68.02,28798,IS3Q.XETRA,IS3Q.XETRA
2024-11-27,67.93,67.97,67.43,67.5,67.5,28897,IS3Q.XETRA,IS3Q.XETRA
2024-11-28,67.86,67.92,67.68,67.75,67.75,21035,IS3Q.XETRA,IS3Q.XETRA
2024-11-29,67.69,68.06,67.63,68.04,68.04,30091,IS3Q.XETRA,IS3Q.XETRA
2024-12-02,68.19,68.65,68.11,68.61,68.61,38105,IS3Q.XETRA,IS3Q.XETRA
2024-12-03,68.7,68.74,68.38,68.59,68.59,27429,IS3Q.XETRA,IS3Q.XETRA
2024-12-04,68.72,69.05,68.59,68.7,68.7,109047,IS3Q.XETRA,IS3Q.XETRA
2024-12-05,68.74,68.88,68.37,68.45,68.45,81983,IS3Q.XETRA,IS3Q.XETRA
2024-12-06,68.31,68.75,68.18,68.57,68.57,44714,IS3Q.XETRA,IS3Q.XETRA
2024-12-09,68.54,68.57,68.1,68.24,68.24,45984,IS3Q.XETRA,IS3Q.XETRA
2024-12-10,68.26,68.5,68.21,68.46,68.46,23600,IS3Q.XETRA,IS3Q.XETRA
2024-12-11,68.34,68.83,68.28,68.79,68.79,34805,IS3Q.XETRA,IS3Q.XETRA
2024-12-12,68.49,69.0,68.33,68.52,68.52,43129,IS3Q.XETRA,IS3Q.XETRA
2024-12-13,68.42,68.5,67.95,68.01,68.01,73721,IS3Q.XETRA,IS3Q.XETRA
2024-12-16,67.9,68.2,67.81,68.06,68.06,40542,IS3Q.XETRA,IS3Q.XETRA
2024-12-17,67.75,67.9,67.6,67.86,67.86,46570,IS3Q.XETRA,IS3Q.XETRA
2024-12-18,67.89,68.12,67.77,68.03,68.03,29549,IS3Q.XETRA,IS3Q.XETRA
2024-12-19,66.77,67.17,66.68,67.01,67.01,60487,IS3Q.XETRA,IS3Q.XETRA
2024-12-20,66.47,66.94,65.7,66.94,66.94,90866,IS3Q.XETRA,IS3Q.XETRA
2024-12-23,66.97,67.04,66.66,66.73,66.73,32574,IS3Q.XETRA,IS3Q.XETRA
2024-12-27,67.42,67.56,66.94,67.08,67.08,35046,IS3Q.XETRA,IS3Q.XETRA
2024-12-30,66.97,67.09,66.46,66.46,66.46,30154,IS3Q.XETRA,IS3Q.XETRA
2025-01-02,67.07,67.79,66.93,67.65,67.65,59680,IS3Q.XETRA,IS3Q.XETRA
2025-01-03,67.24,67.41,67.05,67.37,67.37,28630,IS3Q.XETRA,IS3Q.XETRA
2025-01-06,67.38,67.69,67.2,67.66,67.66,52596,IS3Q.XETRA,IS3Q.XETRA
2025-01-07,67.16,67.65,67.07,67.27,67.27,43628,IS3Q.XETRA,IS3Q.XETRA
2025-01-08,67.37,67.6,67.17,67.45,67.45,29727,IS3Q.XETRA,IS3Q.XETRA
2025-01-09,67.33,67.56,67.3,67.56,67.56,60548,IS3Q.XETRA,IS3Q.XETRA
2025-01-10,67.48,67.56,66.85,66.96,66.96,35138,IS3Q.XETRA,IS3Q.XETRA
2025-01-13,66.84,66.92,66.47,66.77,66.77,47669,IS3Q.XETRA,IS3Q.XETRA
2025-01-14,67.1,67.15,66.38,66.44,66.44,58195,IS3Q.XETRA,IS3Q.XETRA
2025-01-15,66.56,67.61,66.56,67.54,67.54,29973,IS3Q.XETRA,IS3Q.XETRA
2025-01-16,67.87,67.96,67.65,67.78,67.78,52290,IS3Q.XETRA,IS3Q.XETRA
